Umag,Ts,Ta,alphan,sigmat,theta,phi,panang,Cd
8.451754999999999200e+03,4.000779999999999745e+02,9.151441999999999553e+02,9.144404999999999895e-01,1.539478999999999986e-01,3.910428000000000237e-01,8.750831000000000026e-01,6.000000000000000000e+01,1.443648000000000042e+00
6.296436999999999898e+03,2.918537000000000035e+02,1.398255000000000109e+03,8.063460999999999546e-01,8.708983000000000141e-01,2.044109000000000176e+00,1.012253000000000069e+00,5.000000000000000000e+01,4.503555000000000419e+00
8.788349000000000160e+03,3.956335000000000264e+02,1.844006000000000085e+03,2.191831999999999947e-01,2.691125999999999796e-01,-2.438959999999999795e+00,-1.536801999999999890e-01,3.000000000000000000e+01,2.869930999999999788e+00
7.118938000000000102e+03,2.663525000000000205e+02,4.391120999999999981e+02,5.626141999999999532e-01,6.326239999999999641e-01,1.475548999999999999e+00,2.349383999999999917e-01,6.000000000000000000e+01,2.990984000000000087e+00
5.949091999999999643e+03,4.243985000000000127e+02,1.252711000000000013e+03,5.000761999999999707e-01,4.330264999999999809e-01,-2.666885999999999868e+00,-9.973389999999999755e-01,3.000000000000000000e+01,1.595054999999999890e+00
7.994981999999999971e+03,4.249307000000000016e+02,1.896718000000000075e+03,1.536009999999999875e-01,6.276998999999999773e-01,2.070734999999999992e+00,-5.713572000000000095e-01,3.000000000000000000e+01,2.945772999999999975e+00
6.889034999999999854e+03,2.801474000000000046e+02,1.044357999999999947e+03,6.624668999999999697e-01,3.731856000000000062e-02,-1.747063000000000033e+00,6.533453999999999651e-01,2.000000000000000000e+01,2.325400999999999829e+00
7.099539999999999964e+03,1.040982999999999947e+02,1.967675999999999931e+03,6.249632000000000520e-01,2.409958000000000100e-01,4.951714999999999867e-01,1.120530000000000026e+00,5.000000000000000000e+01,2.467433000000000209e+00
5.655673999999999978e+03,2.338562000000000012e+02,1.508023999999999887e+03,5.521508000000000527e-01,5.562846999999999653e-01,2.494137999999999966e+00,2.936173000000000255e-01,5.000000000000000000e+01,3.208342000000000027e+00
6.002484000000000378e+03,1.514738999999999862e+02,2.304471000000000060e+02,4.792242999999999920e-01,6.913017999999999663e-01,1.595101000000000102e+00,-3.879435999999999996e-01,0.000000000000000000e+00,2.816930999999999852e+00
6.571703999999999724e+03,2.421543000000000063e+02,1.965936999999999898e+03,3.662592000000000070e-01,2.690029999999999921e-01,-2.730250999999999983e+00,3.379529000000000005e-01,5.000000000000000000e+01,3.432557000000000080e+00
6.499287000000000262e+03,2.570665999999999940e+02,1.595357999999999947e+03,8.028939000000000492e-01,9.609750999999999710e-01,4.952377000000000029e-01,3.311430000000000207e-01,3.000000000000000000e+01,3.408805999999999781e+00
9.282576999999999316e+03,2.777454000000000178e+02,9.790172999999999774e+02,5.232103999999999644e-01,6.545170999999999628e-01,-2.148406000000000038e+00,-1.327928999999999915e+00,2.000000000000000000e+01,2.459744000000000153e+00
7.239703999999999724e+03,2.317906999999999869e+02,3.000206000000000017e+02,5.334999000000000269e-01,6.703603000000000200e-01,-1.611210000000000031e+00,1.420155000000000056e+00,2.000000000000000000e+01,2.661394000000000037e+00
5.780256999999999607e+03,3.072506999999999948e+02,3.243602999999999952e+02,7.305603000000000513e-01,3.272902999999999785e-01,2.943950000000000067e+00,1.215411000000000019e+00,8.000000000000000000e+01,2.690017000000000102e+00
8.588352999999999156e+03,4.201619999999999777e+02,1.395986000000000104e+03,7.165150000000000130e-01,7.151469000000000298e-01,2.692319000000000240e-01,-1.094511000000000012e+00,5.000000000000000000e+01,3.268988999999999923e+00
7.211155999999999949e+03,2.527433000000000050e+02,1.263857999999999947e+03,7.830784999999999829e-02,3.166508999999999990e-02,3.982095999999999969e-01,2.868224999999999802e-01,2.000000000000000000e+01,3.241674999999999862e+00
7.617150999999999840e+03,1.735545999999999935e+02,5.588683999999999514e+02,7.357840999999999687e-02,8.339809999999999723e-01,-3.976134000000000057e-01,4.686833999999999723e-01,0.000000000000000000e+00,3.276012000000000146e+00
5.840024999999999636e+03,1.137075999999999993e+02,7.698591999999999871e+02,3.790799000000000252e-01,9.291154999999999831e-01,7.345705000000000151e-01,-1.560202000000000089e+00,6.000000000000000000e+01,5.158286000000000371e+00
6.785233000000000175e+03,4.061136000000000195e+02,1.945868999999999915e+03,1.687726999999999977e-01,9.943514000000000519e-02,7.414815000000000156e-01,-4.992852999999999875e-01,1.000000000000000000e+01,3.451081999999999983e+00
5.721068000000000211e+03,4.322764000000000237e+02,9.385067000000000235e+02,2.143658999999999981e-01,8.023917000000000410e-01,1.124894000000000061e+00,-3.738278999999999908e-01,4.000000000000000000e+01,4.353558999999999735e+00
7.044990999999999985e+03,1.962613000000000056e+02,7.835524000000000342e+02,9.126452999999999927e-01,7.289718000000000586e-02,8.795247999999999955e-01,5.334262000000000031e-02,8.000000000000000000e+01,2.092051000000000105e+00
8.191720999999999549e+03,2.703908999999999878e+02,8.909424000000000206e+02,8.337516999999999845e-01,4.653979999999999784e-01,-3.467770000000000019e-01,1.309682999999999931e+00,9.000000000000000000e+01,2.999047000000000018e+00
5.886498999999999796e+03,4.670584999999999809e+02,1.469830999999999904e+03,1.826657999999999893e-01,4.093253000000000030e-01,-2.279916000000000054e+00,1.202687999999999979e+00,4.000000000000000000e+01,6.201684000000000196e+00
9.463256999999999607e+03,4.382194999999999823e+02,8.379554000000000542e+02,6.087373000000000367e-01,8.147290000000000365e-01,-1.106241000000000030e-01,-6.239481999999999529e-01,3.000000000000000000e+01,3.148664999999999825e+00
8.774244000000000597e+03,1.601890999999999963e+02,1.047813000000000102e+03,4.139493000000000200e-01,5.403023000000000131e-01,1.709994000000000014e+00,1.496944999999999970e+00,3.000000000000000000e+01,3.435489000000000015e+00
7.800260000000000218e+03,3.904014000000000237e+02,2.100726999999999975e+02,7.141378000000000448e-01,5.766893000000000019e-02,2.614053000000000182e+00,-1.109226999999999963e+00,4.000000000000000000e+01,7.706874999999999698e-01
8.987161000000000058e+03,1.851951999999999998e+02,1.373586000000000013e+03,5.578037000000000134e-01,6.507536000000000431e-01,-1.061207999999999929e+00,1.317741000000000051e+00,8.000000000000000000e+01,5.063645000000000174e+00
7.572643000000000029e+03,2.686465999999999781e+02,3.812228999999999814e+02,6.236249000000000375e-01,8.233325999999999700e-01,-1.906182999999999961e+00,7.236105000000000453e-01,3.000000000000000000e+01,3.388973000000000013e+00
7.173195999999999913e+03,3.843666999999999803e+02,1.298365000000000009e+03,8.893986999999999865e-01,4.829929000000000028e-01,-2.481740999999999975e+00,3.258270999999999806e-01,2.000000000000000000e+01,3.197478999999999960e+00
9.135588999999999942e+03,1.781282999999999959e+02,1.505900000000000091e+03,1.690561999999999898e-01,8.406341999999999981e-01,-2.964097999999999900e+00,-9.140647000000000355e-02,4.000000000000000000e+01,3.329327999999999843e+00
6.946301000000000386e+03,1.393197999999999865e+02,1.374538999999999987e+03,5.185701000000000338e-01,8.187531000000000114e-01,-6.577545999999999671e-01,-1.242183999999999955e+00,2.000000000000000000e+01,3.657871000000000095e+00
6.743480999999999767e+03,3.007740999999999758e+02,1.162926999999999907e+03,5.365647000000000055e-01,1.821993000000000085e-01,-1.266059999999999963e+00,8.910083000000000586e-02,5.000000000000000000e+01,2.937453000000000092e+00
9.246325000000000728e+03,3.135278999999999883e+02,1.280596000000000004e+03,9.185948000000000446e-01,1.938061000000000089e-01,2.866572999999999816e+00,1.208172999999999941e+00,8.000000000000000000e+01,2.371094999999999953e+00
5.682667000000000371e+03,3.944904999999999973e+02,1.516277000000000044e+03,4.187694000000000139e-01,1.224833999999999992e-02,-2.449892000000000181e+00,4.771920999999999802e-02,8.000000000000000000e+01,2.079464000000000201e+00
9.128283999999999651e+03,4.967080000000000268e+02,4.591909999999999741e+02,1.308803000000000050e-01,8.979167000000000121e-01,1.191440999999999972e+00,1.560945999999999945e+00,8.000000000000000000e+01,5.964370999999999867e+00
9.095737999999999374e+03,3.590156999999999812e+02,1.330851000000000113e+03,5.375303999999999638e-01,4.040632000000000251e-02,-6.484760000000000524e-01,-3.898052000000000183e-01,1.000000000000000000e+01,2.580785000000000107e+00
8.119487000000000080e+03,2.730323000000000206e+02,6.123694000000000415e+02,5.252584000000000142e-01,1.443424000000000096e-01,1.519601999999999897e+00,1.246061000000000085e+00,5.000000000000000000e+01,3.368964000000000070e+00
5.874414999999999964e+03,3.164349000000000274e+02,5.308881999999999834e+02,9.752747000000000499e-01,9.364567999999999781e-01,2.157605000000000217e+00,-1.101568000000000103e+00,4.000000000000000000e+01,2.692724000000000117e+00
6.221643000000000029e+03,1.406159000000000106e+02,4.468944999999999936e+02,8.121992000000000100e-01,2.017195999999999989e-01,2.872243000000000102e+00,-1.134511000000000047e+00,3.000000000000000000e+01,8.478251999999999455e-01
7.515444000000000415e+03,4.256245999999999867e+02,1.961800999999999931e+03,9.708894999999999609e-01,6.423733999999999833e-01,9.988004000000000326e-01,4.967985999999999930e-02,5.000000000000000000e+01,3.161328000000000138e+00
9.216579999999999927e+03,4.808718000000000075e+02,8.735537000000000489e+02,5.368452000000000224e-01,3.311876999999999738e-01,1.867914999999999992e+00,-1.280872999999999928e+00,3.000000000000000000e+01,2.397603999999999846e+00
8.649968000000000757e+03,4.752166000000000281e+02,1.158032999999999902e+03,8.543846000000000496e-01,8.605346000000000384e-01,2.495125999999999955e+00,9.588299000000000127e-01,8.000000000000000000e+01,2.840367999999999782e+00
6.630331000000000131e+03,4.222694999999999936e+02,1.340881000000000085e+03,6.381428999999999574e-01,2.521158000000000010e-01,-2.639444000000000123e+00,-4.323427000000000242e-01,8.000000000000000000e+01,1.617051999999999934e+00
7.913649000000000342e+03,1.819769000000000005e+02,1.872728000000000065e+03,9.940812999999999455e-01,5.796794000000000252e-02,-1.192811000000000066e+00,-1.020858999999999961e+00,7.000000000000000000e+01,3.451065999999999967e+00
8.748406000000000859e+03,4.454436999999999784e+02,1.101911000000000058e+03,2.751008999999999816e-01,6.084671999999999858e-01,2.063769999999999882e+00,-1.265654999999999974e+00,6.000000000000000000e+01,4.370269000000000403e+00
7.339734000000000378e+03,4.419230999999999767e+02,8.475928000000000111e+02,2.392408000000000035e-01,9.582220000000000668e-03,1.626632000000000078e+00,1.343032000000000004e+00,8.000000000000000000e+01,6.490444000000000102e+00
6.283555000000000291e+03,4.675140999999999849e+02,7.968433999999999742e+02,5.157152000000000402e-01,7.035884999999999501e-01,1.366861000000000104e+00,-7.380411000000000055e-01,2.000000000000000000e+01,3.662882000000000193e+00
6.402216999999999643e+03,3.884581000000000017e+02,4.810174999999999841e+02,6.004931000000000019e-01,5.247294000000000125e-01,1.021484000000000059e+00,1.132803999999999922e+00,2.000000000000000000e+01,2.213762000000000008e+00
8.021381000000000313e+03,3.737289000000000101e+02,1.558952999999999975e+03,7.546608000000000482e-02,2.308786999999999992e-02,1.989673000000000025e+00,-5.873460000000000347e-01,5.000000000000000000e+01,1.600446000000000035e+00
7.282470999999999549e+03,2.461646000000000072e+02,1.225967000000000098e+03,1.691063999999999901e-01,4.015709000000000084e-01,4.401630999999999738e-01,1.207659000000000038e+00,3.000000000000000000e+01,2.777022000000000101e+00
7.572911000000000058e+03,1.699677000000000078e+02,1.672666999999999916e+03,9.548096999999999834e-02,6.654004000000000030e-01,1.544264000000000081e+00,-6.782264999999999822e-02,1.000000000000000000e+01,4.310223999999999833e+00
6.189426000000000386e+03,3.171118999999999915e+02,1.244846000000000004e+03,2.941848000000000241e-01,7.766199999999999493e-02,3.042241000000000195e+00,6.593921000000000365e-01,1.000000000000000000e+01,3.821969999999999867e+00
6.651819000000000415e+03,3.952205999999999904e+02,4.806655999999999835e+02,8.800251000000000046e-01,2.462428999999999868e-01,2.342169999999999863e+00,1.299836000000000047e-01,1.000000000000000000e+01,2.439394000000000062e+00
7.435318000000000211e+03,3.924320999999999913e+02,7.289361000000000104e+02,4.186427999999999816e-01,1.271057999999999910e-01,1.726072999999999968e+00,5.309236000000000510e-01,8.000000000000000000e+01,2.661115000000000119e+00
6.026997000000000298e+03,3.624229000000000269e+02,9.716431999999999789e+02,1.837847999999999982e-01,5.854344999999999688e-01,1.343871999999999955e+00,8.844324000000000074e-01,8.000000000000000000e+01,4.982934000000000196e+00
6.732259000000000015e+03,2.719184000000000196e+02,3.332459000000000060e+02,3.211316000000000170e-01,3.050501999999999936e-01,9.932935000000000514e-01,-1.344695999999999891e+00,6.000000000000000000e+01,4.811295000000000321e+00
6.883636000000000422e+03,4.303795000000000073e+02,6.787842000000000553e+02,6.219029999999999836e-01,7.696078000000000641e-02,2.013449000000000044e+00,-5.154165000000000552e-01,0.000000000000000000e+00,2.235628000000000171e+00
6.909006000000000313e+03,3.193715000000000259e+02,1.975171000000000049e+03,9.314141999999999699e-01,7.244135999999999909e-01,-5.625805000000000389e-01,-1.028181999999999985e-01,5.000000000000000000e+01,3.222024000000000221e+00
7.070960000000000036e+03,1.287766000000000020e+02,1.469852000000000089e+03,1.940131999999999968e-01,2.266361000000000070e-01,-4.395952000000000193e-01,1.322688000000000086e+00,1.000000000000000000e+01,2.730077999999999783e+00
9.362272999999999229e+03,2.684828999999999724e+02,1.945810999999999922e+03,6.923226000000000102e-01,3.438605000000000134e-01,2.576560000000000183e+00,1.021149000000000084e+00,2.000000000000000000e+01,3.851290999999999798e+00
6.436829999999999927e+03,4.279658000000000015e+02,7.502077000000000453e+02,2.441288000000000069e-01,5.961218999999999824e-01,-1.752278000000000002e+00,-3.105900999999999801e-01,4.000000000000000000e+01,3.328202999999999800e+00
8.518343999999999141e+03,4.962135000000000105e+02,2.842835999999999785e+02,4.950237000000000109e-01,6.471584999999999699e-01,1.576071999999999917e+00,9.564323000000000130e-01,5.000000000000000000e+01,3.345873999999999793e+00
6.717570999999999913e+03,4.162751000000000090e+02,1.959121000000000095e+03,1.553840999999999972e-01,1.789777999999999925e-01,2.827107999999999954e+00,3.361117000000000132e-01,8.000000000000000000e+01,2.830093000000000192e+00
6.180436999999999898e+03,1.361135999999999910e+02,1.845315000000000055e+03,9.155613000000000223e-01,7.646182999999999730e-01,-2.610739999999999839e+00,4.690795999999999855e-01,3.000000000000000000e+01,4.467806999999999640e+00
5.595926999999999680e+03,1.088072999999999979e+02,1.744382000000000062e+03,4.251199999999999979e-01,9.012921000000000404e-01,-3.048217000000000176e+00,-4.636152000000000051e-01,4.000000000000000000e+01,2.817323000000000022e+00
6.273677999999999884e+03,1.187543000000000006e+02,2.383850999999999942e+02,5.996909000000000267e-01,2.716810000000000058e-01,2.761747999999999870e+00,2.615418999999999938e-01,6.000000000000000000e+01,3.124785000000000146e+00
6.869987000000000080e+03,3.679424000000000206e+02,1.681020999999999958e+03,7.888699999999999601e-01,9.715949999999999864e-01,5.526791999999999816e-02,1.853698000000000151e-02,3.000000000000000000e+01,3.760043000000000024e+00
7.987386999999999716e+03,3.921607999999999947e+02,1.468036000000000058e+03,8.068604999999999805e-01,7.959093999999999891e-02,1.769600999999999980e+00,8.725184999999999746e-01,7.000000000000000000e+01,3.851487999999999801e+00
7.454283999999999651e+03,4.865013000000000147e+02,1.845097999999999956e+03,7.424242000000000341e-02,5.823262000000000160e-01,1.655496000000000079e+00,-2.330317000000000083e-01,5.000000000000000000e+01,3.630647999999999875e+00
7.624671000000000276e+03,1.132241000000000071e+02,7.073361999999999625e+02,9.103628999999999749e-01,2.528220000000000120e-02,1.023200000000000109e+00,-3.607027999999999901e-01,9.000000000000000000e+01,1.779892000000000030e+00
9.398034999999999854e+03,3.544746000000000095e+02,8.840072999999999865e+02,2.482252000000000070e-01,4.995254000000000083e-01,-2.160222999999999782e+00,-7.155611000000000610e-02,3.000000000000000000e+01,2.775212999999999930e+00
